Customer,State,Customer Lifetime Value,Response,Effective To Date,EmploymentStatus,Income,Location Code,Marital Status,Monthly Premium,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount
VK57280,Washington,4727.354548,No,1/3/11,Unemployed,0,Suburban,Single,72,23,7,0,3,Personal,Personal L2,Offer2,Call Center,345.6
AP90638,Arizona,14274.55485,No,2/2/11,Unemployed,0,Suburban,Single,84,35,42,0,2,Personal,Personal L1,Offer4,Call Center,604.8
GF12712,California,9559.340024,No,1/24/11,Employed,40672,Suburban,Divorced,121,28,99,0,3,Corporate,Corporate L3,Offer1,Call Center,580.8
QQ26855,California,8879.790017,Yes,2/3/11,Employed,52583,Urban,Single,113,12,59,0,7,Personal,Personal L3,Offer1,Agent,528.20086
ZJ90079,Arizona,5525.470004,No,2/1/11,Employed,64816,Suburban,Married,69,30,33,0,7,Corporate,Corporate L2,Offer3,Agent,331.2
CE75354,California,5923.208,No,2/20/11,Employed,36685,Suburban,Married,74,15,25,0,5,Corporate,Corporate L1,Offer1,Branch,355.2
CP38401,Oregon,8501.652884,No,1/31/11,Unemployed,0,Suburban,Single,136,20,98,3,6,Personal,Personal L2,Offer1,Web,979.2
ZZ42291,California,40235.9731,No,1/13/11,Employed,77143,Rural,Married,125,5,49,3,2,Personal,Personal L3,Offer1,Agent,176.006384
EI57866,Arizona,2584.824329,No,2/23/11,Employed,60942,Urban,Married,64,11,56,0,1,Special,Special L1,Offer2,Call Center,288.205261
KL39986,Arizona,19278.81715,No,1/5/11,Unemployed,0,Suburban,Single,61,12,77,0,2,Personal,Personal L3,Offer3,Branch,366.604732
PL18921,Oregon,11981.98481,Yes,1/20/11,Retired,21514,Urban,Married,62,0,59,0,2,Personal,Personal L2,Offer1,Agent,257.248789
SR71068,Washington,3933.813993,Yes,1/23/11,Employed,25927,Suburban,Single,103,6,20,0,1,Personal,Personal L3,Offer2,Web,674.973614
JM47657,Oregon,2491.257604,Yes,2/12/11,Medical Leave,25965,Suburban,Divorced,65,23,27,0,1,Personal,Personal L3,Offer1,Agent,329.206567
JZ54775,Arizona,7431.664369,No,1/15/11,Employed,27688,Suburban,Married,92,8,86,0,9,Personal,Personal L3,Offer1,Agent,572.352362
LO57469,Oregon,7865.182898,No,1/23/11,Employed,75490,Rural,Married,97,33,20,0,7,Corporate,Corporate L3,Offer2,Agent,43.084332
DA99797,Oregon,15978.91049,No,1/15/11,Employed,33871,Suburban,Single,136,2,23,0,2,Personal,Personal L3,Offer1,Call Center,933.624655
WA63124,Nevada,2113.85703,No,2/25/11,Unemployed,0,Suburban,Single,65,27,37,2,1,Personal,Personal L1,Offer3,Call Center,468.0
YV97407,California,8661.735884,No,1/19/11,Employed,85470,Suburban,Single,109,23,31,0,6,Personal,Personal L2,Offer1,Agent,523.2
UQ71296,Washington,5625.307768,No,2/28/11,Employed,97095,Urban,Married,70,4,8,0,5,Personal,Personal L1,Offer4,Branch,208.035411
LY14687,Washington,4592.150374,No,2/13/11,Employed,73604,Rural,Married,114,15,89,0,1,Personal,Personal L2,Offer1,Agent,184.222768
AM32820,California,3709.919724,No,1/29/11,Unemployed,0,Suburban,Single,112,13,33,0,1,Personal,Personal L2,Offer2,Agent,1082.898726
ZP47993,California,8208.929715,No,1/11/11,Employed,40646,Suburban,Married,103,22,6,0,8,Personal,Personal L3,Offer2,Web,494.4
WN13366,Arizona,5595.389905,Yes,2/5/11,Employed,74454,Suburban,Single,71,25,29,0,3,Personal,Personal L3,Offer2,Call Center,340.8
MK87221,Arizona,3413.62256,No,2/12/11,Medical Leave,18168,Suburban,Married,87,25,50,0,1,Personal,Personal L2,Offer2,Agent,417.6
BC77846,Nevada,6325.030596,No,2/28/11,Unemployed,0,Suburban,Married,89,4,86,0,7,Personal,Personal L2,Offer3,Agent,614.572672
YL27602,Oregon,6393.874612,No,1/27/11,Unemployed,0,Suburban,Single,66,4,6,2,2,Personal,Personal L3,Offer1,Agent,316.8
QS70017,Arizona,8738.401013,No,1/26/11,Employed,43597,Suburban,Married,110,20,24,0,6,Personal,Personal L3,Offer1,Agent,528.0
PZ80067,Oregon,4836.394361,No,2/25/11,Unemployed,0,Suburban,Divorced,140,15,87,0,1,Personal,Personal L2,Offer3,Branch,672.0
FV62588,Oregon,24967.75842,No,2/15/11,Employed,66825,Rural,Married,69,11,47,0,2,Personal,Personal L3,Offer4,Agent,70.031111
IN56924,California,5409.955926,No,2/26/11,Unemployed,0,Suburban,Single,62,1,9,5,2,Personal,Personal L3,Offer2,Agent,297.6
IX67925,California,2344.233188,No,2/16/11,Unemployed,0,Suburban,Single,74,13,42,1,1,Personal,Personal L2,Offer4,Branch,532.8
IS58553,Oregon,15173.96841,No,2/26/11,Employed,22448,Suburban,Married,126,20,32,0,2,Personal,Personal L3,Offer1,Branch,604.8
AB78984,Oregon,11124.20636,No,1/17/11,Employed,42596,Rural,Single,96,8,82,0,2,Personal,Personal L1,Offer1,Web,42.293622
WN13947,Oregon,4863.266809,No,1/20/11,Unemployed,0,Suburban,Single,70,3,35,0,5,Corporate,Corporate L3,Offer2,Agent,646.785442
VA91846,Arizona,5577.54128,No,1/9/11,Employed,97868,Urban,Married,70,5,22,1,3,Special,Special L2,Offer3,Branch,267.786573
KM58067,California,4526.94696,No,2/9/11,Employed,92921,Rural,Married,112,35,49,0,1,Personal,Personal L2,Offer2,Call Center,109.28708
EL42453,Washington,2519.569496,No,1/10/11,Employed,41372,Suburban,Married,64,21,32,0,1,Personal,Personal L2,Offer2,Branch,307.2
TP10619,California,4892.422239,No,1/27/11,Medical Leave,26660,Suburban,Married,63,23,40,0,8,Personal,Personal L2,Offer3,Agent,453.6
AH41065,Washington,18943.26899,No,1/27/11,Employed,58851,Suburban,Married,79,11,33,1,2,Personal,Personal L1,Offer2,Web,494.187643
SS63511,California,8564.768226,Yes,2/17/11,Employed,95697,Rural,Married,107,29,29,0,9,Corporate,Corporate L3,Offer2,Agent,178.006524
NE21279,California,4419.539523,No,1/28/11,Unemployed,0,Suburban,Married,112,16,12,0,1,Personal,Personal L3,Offer1,Agent,537.6
TN71995,Arizona,5637.740051,No,2/26/11,Unemployed,0,Suburban,Divorced,84,4,52,1,4,Personal,Personal L3,Offer2,Agent,403.2
OM13505,Washington,5047.483378,No,1/14/11,Employed,81741,Urban,Single,64,10,94,0,8,Corporate,Corporate L2,Offer1,Agent,186.448395
KI83797,Oregon,4913.118904,No,2/6/11,Employed,48295,Urban,Single,63,25,96,0,8,Personal,Personal L1,Offer1,Branch,290.301553
SH60585,Nevada,5799.063709,No,1/29/11,Employed,65538,Urban,Married,72,24,86,0,3,Personal,Personal L3,Offer4,Web,261.341223
GU33167,Oregon,5568.984683,No,1/15/11,Employed,53997,Suburban,Married,69,26,3,0,3,Personal,Personal L3,Offer1,Branch,345.158393
BX20846,Oregon,3861.486269,Yes,1/6/11,Employed,93272,Urban,Married,95,3,54,0,1,Personal,Personal L3,Offer2,Branch,281.110788
VK69632,California,2912.913958,No,2/5/11,Employed,68899,Rural,Single,74,6,60,0,1,Personal,Personal L3,Offer2,Branch,66.103422
RU72450,California,6980.325287,No,1/25/11,Unemployed,0,Suburban,Single,67,20,14,0,2,Corporate,Corporate L3,Offer3,Branch,321.6
KN15789,Nevada,6769.324811,No,1/4/11,Unemployed,0,Suburban,Single,97,31,43,0,7,Personal,Personal L3,Offer1,Agent,698.4
GG29821,Oregon,8193.555045,No,2/20/11,Employed,54950,Urban,Married,103,25,75,0,7,Corporate,Corporate L1,Offer4,Web,480.578584
RN98239,California,7519.133631,Yes,2/20/11,Employed,96306,Rural,Divorced,95,12,17,1,6,Personal,Personal L1,Offer1,Agent,185.355353
NE83217,Nevada,3746.03079,No,1/26/11,Employed,70342,Suburban,Single,96,3,99,1,1,Personal,Personal L2,Offer3,Web,685.907341
YU72630,Arizona,2592.437797,Yes,1/2/11,Employed,72421,Suburban,Married,65,8,23,0,1,Personal,Personal L2,Offer2,Call Center,312.0
EZ80325,California,4548.291613,No,2/6/11,Unemployed,0,Suburban,Married,132,5,88,3,1,Personal,Personal L2,Offer1,Branch,950.4
CE41738,Oregon,2885.002508,No,1/21/11,Employed,77748,Rural,Married,72,1,51,0,1,Personal,Personal L3,Offer2,Branch,7.214579
HF15113,Oregon,4883.551402,No,1/2/11,Disabled,19096,Suburban,Divorced,64,17,5,0,3,Personal,Personal L3,Offer1,Web,374.8996
WZ83320,Arizona,9061.057741,No,2/18/11,Employed,73876,Urban,Married,112,19,71,0,8,Personal,Personal L1,Offer3,Web,419.303041
XX31571,Washington,16728.34386,No,1/15/11,Unemployed,0,Suburban,Single,237,1,29,0,5,Personal,Personal L1,Offer3,Agent,1706.4
US90854,Oregon,11177.7521,No,1/16/11,Employed,20742,Urban,Single,100,17,52,0,2,Personal,Personal L2,Offer2,Web,455.851876
FX55357,Arizona,4364.311891,No,1/18/11,Employed,44804,Suburban,Single,114,15,13,0,1,Corporate,Corporate L3,Offer4,Branch,778.350073
LR32149,Arizona,22940.38215,No,1/1/11,Employed,52993,Urban,Married,64,16,86,0,2,Personal,Personal L1,Offer1,Call Center,304.699889
UK66803,Oregon,4926.282836,No,1/9/11,Employed,49185,Rural,Married,61,11,92,0,8,Corporate,Corporate L3,Offer3,Branch,126.950071
VO87159,Oregon,23086.36478,No,2/1/11,Employed,69240,Urban,Single,194,16,29,0,2,Personal,Personal L3,Offer2,Branch,744.769131
QK23524,Oregon,5149.301306,No,1/22/11,Employed,26877,Suburban,Married,131,5,2,0,1,Personal,Personal L2,Offer4,Agent,628.8
ZQ37164,Arizona,8016.747629,No,1/29/11,Employed,82828,Urban,Married,67,14,36,1,2,Personal,Personal L2,Offer4,Agent,217.472776
FG47217,California,2538.857089,No,2/11/11,Employed,99824,Suburban,Married,63,1,56,0,1,Special,Special L2,Offer1,Agent,302.4
FQ46354,California,10498.92645,No,2/4/11,Employed,30352,Rural,Married,89,21,13,0,2,Personal,Personal L2,Offer1,Web,146.110685
AG56998,Oregon,2448.646138,No,2/8/11,Unemployed,0,Suburban,Married,69,7,68,0,1,Corporate,Corporate L3,Offer2,Branch,331.2
KG23128,Oregon,6057.07208,Yes,2/14/11,Retired,27681,Suburban,Married,83,13,62,0,9,Personal,Personal L3,Offer2,Agent,398.4
NX34811,Nevada,8295.837442,No,2/10/11,Employed,85478,Rural,Married,103,29,15,0,6,Personal,Personal L1,Offer1,Call Center,224.159416
PY79729,Oregon,2786.661219,No,1/3/11,Employed,94310,Suburban,Divorced,70,1,76,4,1,Corporate,Corporate L3,Offer4,Agent,430.769347
VJ64329,Oregon,25464.82059,Yes,2/1/11,Retired,13663,Suburban,Single,97,1,66,0,2,Corporate,Corporate L3,Offer1,Branch,465.6
CO71312,Arizona,11469.62991,No,1/6/11,Disabled,10384,Suburban,Married,151,5,72,0,5,Personal,Personal L2,Offer1,Agent,914.434097
VG83453,California,3557.368368,No,2/21/11,Disabled,17272,Suburban,Married,93,30,58,0,1,Personal,Personal L2,Offer4,Call Center,446.4
JD78271,Nevada,8317.302513,No,1/18/11,Employed,64367,Rural,Married,104,2,14,0,9,Personal,Personal L2,Offer3,Call Center,96.431061
XM69101,Oregon,7601.951104,No,1/29/11,Employed,47519,Urban,Married,96,21,2,0,4,Personal,Personal L1,Offer2,Branch,245.248248
HK30754,Arizona,9426.971158,No,1/16/11,Medical Leave,26263,Suburban,Divorced,85,11,31,0,2,Special,Special L2,Offer4,Agent,475.159732
WJ47053,Oregon,6418.849149,No,1/17/11,Unemployed,0,Suburban,Single,63,30,34,0,2,Personal,Personal L3,Offer1,Call Center,556.85728
HX36471,California,6788.084852,No,1/13/11,Unemployed,0,Suburban,Single,93,2,70,0,9,Personal,Personal L3,Offer2,Branch,855.341729
HS66275,California,3358.660979,No,2/18/11,Employed,77309,Suburban,Married,83,22,6,0,1,Personal,Personal L2,Offer4,Agent,596.320943
MB75636,Oregon,2439.930981,No,1/10/11,Employed,50876,Urban,Married,61,13,60,0,1,Personal,Personal L2,Offer1,Agent,171.248196
KB35786,Oregon,4505.85011,No,2/3/11,Medical Leave,20284,Suburban,Single,65,14,84,1,3,Personal,Personal L2,Offer1,Agent,532.806637
LX42787,California,2309.596399,No,1/3/11,Retired,22567,Suburban,Single,69,6,12,0,1,Personal,Personal L2,Offer4,Branch,496.8
SS34897,California,2541.523959,No,1/27/11,Employed,63546,Rural,Married,64,1,53,0,1,Personal,Personal L2,Offer3,Call Center,131.813652
ZQ92997,Nevada,6414.081362,No,1/22/11,Unemployed,0,Suburban,Single,89,0,12,0,5,Personal,Personal L3,Offer1,Call Center,640.8
OB66874,Oregon,2585.206268,No,1/12/11,Employed,28137,Suburban,Married,65,23,2,0,1,Personal,Personal L1,Offer3,Web,312.0
LE74625,California,2961.31408,No,2/28/11,Medical Leave,22608,Suburban,Married,77,5,10,0,1,Personal,Personal L1,Offer2,Agent,369.6
QN60028,California,2759.978287,Yes,1/3/11,Employed,92296,Suburban,Married,69,4,65,0,1,Corporate,Corporate L2,Offer2,Agent,331.2
GV19121,Oregon,3341.6835,No,2/10/11,Unemployed,0,Suburban,Single,69,9,72,5,3,Personal,Personal L3,Offer4,Branch,331.2
PS43764,Washington,5169.49937,Yes,2/26/11,Medical Leave,12430,Suburban,Single,73,22,13,0,4,Special,Special L2,Offer2,Call Center,350.4
YW60802,Oregon,4117.37239,No,2/11/11,Unemployed,0,Suburban,Single,116,19,99,0,1,Personal,Personal L1,Offer1,Web,1301.796063
UI80897,Washington,5552.596353,No,2/27/11,Employed,50470,Suburban,Divorced,71,1,87,0,8,Corporate,Corporate L2,Offer4,Call Center,377.498287
VV35420,Arizona,7285.030983,Yes,2/28/11,Employed,44788,Suburban,Married,61,6,48,0,2,Personal,Personal L1,Offer2,Agent,386.031248
RW61528,Nevada,13916.93446,No,1/2/11,Employed,52423,Suburban,Single,119,2,80,1,2,Corporate,Corporate L1,Offer1,Web,571.2
LT60268,Nevada,11044.42715,No,1/4/11,Employed,29696,Urban,Single,139,17,41,0,3,Personal,Personal L3,Offer3,Call Center,478.107847
VA77345,Oregon,3531.039178,No,2/25/11,Employed,26884,Urban,Married,89,11,84,0,1,Special,Special L2,Offer4,Call Center,238.132215
WG15595,California,2759.618207,No,1/9/11,Employed,64388,Suburban,Married,69,12,51,0,1,Personal,Personal L3,Offer1,Agent,331.2
FZ45665,Oregon,6500.409697,No,1/3/11,Unemployed,0,Suburban,Single,61,13,37,0,2,Personal,Personal L3,Offer1,Agent,292.8
MM90239,Oregon,6369.262355,Yes,1/20/11,Employed,34498,Suburban,Single,83,30,72,0,7,Personal,Personal L1,Offer2,Branch,398.4
UG18431,Arizona,13083.48622,No,2/9/11,Employed,73060,Suburban,Married,108,9,78,0,2,Special,Special L3,Offer2,Call Center,518.4
BE78308,Oregon,2150.906016,No,1/29/11,Unemployed,0,Suburban,Single,63,8,83,0,1,Personal,Personal L1,Offer1,Branch,453.6
EM29019,Arizona,8447.888167,No,2/18/11,Employed,61337,Rural,Married,105,35,46,0,9,Personal,Personal L2,Offer1,Call Center,2.54009
SK37917,Nevada,5075.420953,No,1/11/11,Unemployed,0,Suburban,Single,73,28,8,0,3,Corporate,Corporate L2,Offer3,Agent,350.4
DD68171,Arizona,3527.851585,No,2/8/11,Employed,59496,Rural,Married,88,22,64,0,1,Personal,Personal L3,Offer1,Agent,189.144728
NF20746,Oregon,13061.51639,No,1/18/11,Unemployed,0,Suburban,Single,180,4,45,0,6,Personal,Personal L1,Offer2,Agent,1474.267145
PY48656,Arizona,6259.510365,No,1/31/11,Employed,37813,Rural,Married,78,4,26,1,5,Corporate,Corporate L2,Offer1,Agent,39.781368
AO42003,Oregon,16681.32634,No,1/24/11,Employed,55907,Suburban,Married,104,23,64,0,2,Corporate,Corporate L1,Offer1,Agent,499.2
DK41858,Arizona,5791.610721,No,2/5/11,Employed,80480,Urban,Married,72,6,55,0,7,Personal,Personal L3,Offer3,Agent,242.842607
TY20016,Oregon,7980.488637,No,1/20/11,Employed,72734,Urban,Married,66,7,96,0,2,Personal,Personal L3,Offer4,Web,195.218968
OH76118,Washington,2767.499996,No,1/27/11,Unemployed,0,Rural,Married,72,27,60,0,1,Personal,Personal L2,Offer1,Web,22.326388
IZ79227,Arizona,2975.256549,No,1/6/11,Employed,36548,Suburban,Married,76,10,95,0,1,Personal,Personal L1,Offer2,Agent,547.2
HN10814,Arizona,4178.586494,No,1/28/11,Employed,62113,Rural,Married,104,1,0,0,1,Personal,Personal L3,Offer2,Web,5.894778
OD25312,Arizona,4734.257944,No,1/30/11,Unemployed,0,Suburban,Single,67,7,75,0,5,Personal,Personal L3,Offer3,Agent,747.458052
ZR32858,California,4315.788632,No,2/25/11,Employed,41252,Urban,Married,109,25,31,0,1,Personal,Personal L3,Offer2,Branch,514.059402
FC68244,Oregon,6126.568309,No,1/1/11,Employed,61139,Suburban,Married,76,4,16,0,4,Personal,Personal L2,Offer2,Web,364.8
VS86041,Arizona,2694.599099,No,2/5/11,Employed,26744,Suburban,Married,68,16,61,0,1,Corporate,Corporate L3,Offer2,Agent,326.4
EQ82942,California,9338.08481,No,2/4/11,Unemployed,0,Suburban,Single,132,17,34,0,3,Personal,Personal L3,Offer1,Branch,950.4
ZE82255,California,18680.99387,No,1/15/11,Employed,74640,Suburban,Married,66,0,44,0,2,Corporate,Corporate L2,Offer1,Branch,375.514273
DA79544,Oregon,2551.349248,No,2/1/11,Employed,88126,Rural,Married,64,27,71,1,1,Personal,Personal L1,Offer2,Branch,151.973156
WG33213,California,2808.078361,No,1/23/11,Employed,55005,Suburban,Divorced,70,31,39,1,1,Personal,Personal L2,Offer4,Call Center,336.0
DP97298,California,9710.286449,No,1/23/11,Employed,33190,Rural,Single,123,1,95,0,4,Personal,Personal L2,Offer1,Call Center,40.950769
JH73645,California,15190.65404,No,2/12/11,Unemployed,0,Suburban,Single,71,4,64,4,2,Personal,Personal L3,Offer2,Call Center,839.593218
SK98708,Oregon,4069.776372,No,1/13/11,Unemployed,0,Suburban,Single,117,0,42,0,1,Corporate,Corporate L3,Offer2,Branch,609.801279
ZZ62245,Oregon,6612.220871,No,1/31/11,Unemployed,0,Suburban,Single,97,31,34,2,9,Personal,Personal L2,Offer1,Web,669.399277
AU46604,California,2030.783687,No,1/16/11,Unemployed,0,Suburban,Single,64,0,8,1,1,Personal,Personal L2,Offer2,Agent,731.479725
HD44279,Arizona,5090.44875,No,2/8/11,Disabled,25226,Suburban,Divorced,71,13,97,1,4,Personal,Personal L2,Offer1,Branch,340.8
LS99940,California,3353.381136,No,1/30/11,Employed,63398,Urban,Married,83,29,46,0,1,Personal,Personal L2,Offer2,Web,292.206784
EY27917,Oregon,8532.989751,No,1/10/11,Employed,30092,Rural,Married,108,33,90,0,9,Personal,Personal L1,Offer2,Call Center,192.265438
ZJ22033,Washington,2647.519741,Yes,2/20/11,Employed,37876,Urban,Single,69,13,15,0,1,Corporate,Corporate L1,Offer2,Agent,300.056383
TZ60132,Oregon,6071.907243,No,2/5/11,Retired,12201,Suburban,Divorced,84,14,63,0,4,Corporate,Corporate L3,Offer1,Branch,604.8
XG74199,Oregon,9061.767848,No,1/19/11,Employed,37970,Rural,Married,115,8,44,0,3,Personal,Personal L3,Offer1,Agent,124.967415
YM74115,Nevada,2531.586761,No,2/22/11,Disabled,28898,Rural,Married,67,15,85,0,1,Corporate,Corporate L1,Offer1,Branch,82.811346
LO48126,Oregon,2467.129805,No,1/17/11,Employed,23845,Suburban,Married,61,33,34,0,1,Personal,Personal L3,Offer2,Call Center,292.8
NM37561,California,7408.167551,No,1/11/11,Employed,62810,Rural,Married,187,14,22,1,1,Corporate,Corporate L2,Offer3,Web,32.874675
HW19141,Oregon,3452.414955,No,2/28/11,Employed,65773,Urban,Married,89,24,35,4,1,Corporate,Corporate L2,Offer2,Call Center,245.308491
OD21455,California,4481.387593,No,1/7/11,Unemployed,0,Urban,Single,69,1,25,0,4,Personal,Personal L3,Offer3,Call Center,232.183503
WN14477,California,21235.44557,No,2/9/11,Unemployed,0,Suburban,Divorced,86,29,45,0,2,Personal,Personal L1,Offer2,Branch,568.746405
YK88644,Nevada,3370.074728,No,2/16/11,Unemployed,0,Suburban,Divorced,95,14,15,1,1,Personal,Personal L3,Offer1,Branch,476.903351
YO41331,Oregon,3746.751625,Yes,2/26/11,Employed,41479,Rural,Married,94,14,38,1,1,Personal,Personal L3,Offer2,Call Center,19.575683
PB39857,California,5129.608404,No,2/23/11,Employed,72433,Urban,Married,126,34,48,0,1,Personal,Personal L3,Offer2,Agent,343.139611
NW67881,Oregon,12300.005,No,2/12/11,Employed,74586,Suburban,Married,103,14,19,0,2,Personal,Personal L3,Offer2,Call Center,494.4
BN13780,California,18065.27192,No,2/23/11,Unemployed,0,Suburban,Married,234,11,26,0,7,Personal,Personal L3,Offer1,Agent,1135.141469
EZ70847,Washington,19644.76296,No,2/12/11,Employed,67326,Suburban,Married,69,17,32,0,2,Corporate,Corporate L1,Offer1,Agent,331.2
YR75102,Arizona,35900.07644,No,2/8/11,Employed,25285,Suburban,Married,114,12,84,0,2,Personal,Personal L2,Offer1,Agent,547.2
RS30611,Arizona,6838.767672,No,2/1/11,Disabled,15871,Suburban,Married,89,20,19,0,4,Personal,Personal L2,Offer4,Branch,427.2
QT61438,Oregon,6519.287872,No,1/28/11,Employed,38795,Suburban,Married,82,30,41,1,3,Corporate,Corporate L3,Offer1,Branch,393.6
MD44130,Oregon,5712.380598,No,1/28/11,Employed,24882,Suburban,Married,72,13,20,0,8,Corporate,Corporate L2,Offer4,Branch,345.6
MS78828,Nevada,5126.54272,No,1/4/11,Employed,33169,Suburban,Married,128,33,14,0,1,Personal,Personal L3,Offer4,Branch,614.4
DG31826,California,4984.618655,Yes,1/11/11,Employed,86305,Rural,Married,62,1,99,0,5,Corporate,Corporate L2,Offer2,Call Center,80.73124
WW67905,Oregon,4102.199975,No,2/16/11,Unemployed,0,Suburban,Married,112,31,21,0,1,Corporate,Corporate L2,Offer3,Agent,537.6
LS92540,California,4111.197013,No,1/29/11,Employed,32210,Suburban,Divorced,103,16,97,0,1,Corporate,Corporate L2,Offer1,Call Center,494.4
RP92511,Nevada,11085.87709,No,1/20/11,Employed,69090,Urban,Married,139,24,11,0,5,Personal,Personal L3,Offer1,Agent,387.222556
LK63879,California,4745.680421,No,1/27/11,Unemployed,0,Suburban,Single,63,23,88,0,3,Personal,Personal L2,Offer1,Branch,523.337427
BT20606,Arizona,5837.528088,No,1/10/11,Employed,83308,Suburban,Married,73,3,81,1,7,Personal,Personal L2,Offer3,Agent,419.471438
WW31823,Oregon,19190.31894,No,1/22/11,Employed,39034,Suburban,Married,68,10,55,0,2,Personal,Personal L1,Offer1,Agent,466.446708
MN79082,Oregon,6444.076976,No,1/5/11,Employed,46750,Suburban,Married,82,20,74,1,3,Corporate,Corporate L1,Offer3,Branch,672.026958
ID89933,Oregon,7255.577594,No,1/9/11,Employed,39786,Urban,Married,91,2,91,1,9,Personal,Personal L2,Offer1,Web,365.835977
NM77390,Nevada,8197.712164,No,1/13/11,Employed,56788,Suburban,Single,108,22,34,5,7,Special,Special L3,Offer1,Agent,579.710188
NN79124,Nevada,4554.911887,No,1/13/11,Employed,90156,Urban,Married,114,16,6,0,1,Personal,Personal L1,Offer2,Call Center,388.346716
DF97701,Oregon,7069.740965,No,2/8/11,Employed,63867,Suburban,Married,89,21,4,1,3,Corporate,Corporate L3,Offer3,Branch,432.361631
EJ73184,California,4743.694528,No,2/10/11,Employed,83413,Rural,Married,118,0,1,0,1,Personal,Personal L3,Offer2,Web,134.801691
GE43335,Nevada,4019.384424,No,2/18/11,Unemployed,0,Suburban,Divorced,118,2,48,0,1,Personal,Personal L1,Offer1,Branch,566.4
HB68898,Oregon,20239.38353,No,1/30/11,Employed,36116,Rural,Married,171,27,33,2,2,Corporate,Corporate L1,Offer1,Branch,158.126982
UP80657,Washington,2674.730716,Yes,2/15/11,Employed,56342,Suburban,Single,69,12,89,0,1,Corporate,Corporate L3,Offer2,Call Center,331.2
